,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1453,2020/8/6,SAC,NOP,W 140-125,240,50,93,0.538,34,60,0.567,16,33,0.485,24,33,0.727,140,47,82,0.573,33,48,0.688,14,34,0.412,17,23,0.739,125
1454,2020/8/5,BOS,BRK,W 149-115,240,50,88,0.568,30,49,0.612,20,39,0.513,29,35,0.829,149,45,95,0.474,37,63,0.587,8,32,0.25,17,21,0.81,115
1455,2020/8/5,BRK,BOS,L 115-149,240,45,95,0.474,37,63,0.587,8,32,0.25,17,21,0.81,115,50,88,0.568,30,49,0.612,20,39,0.513,29,35,0.829,149
1456,2020/8/5,LAL,OKC,L 86-105,240,31,88,0.352,26,51,0.51,5,37,0.135,19,29,0.655,86,34,79,0.43,29,55,0.527,5,24,0.208,32,36,0.889,105
1457,2020/8/5,OKC,LAL,W 105-86,240,34,79,0.43,29,55,0.527,5,24,0.208,32,36,0.889,105,31,88,0.352,26,51,0.51,5,37,0.135,19,29,0.655,86
1458,2020/8/5,ORL,TOR,L 99-109,240,35,87,0.402,24,46,0.522,11,41,0.268,18,26,0.692,99,38,78,0.487,26,45,0.578,12,33,0.364,21,30,0.7,109
1459,2020/8/5,TOR,ORL,W 109-99,240,38,78,0.487,26,45,0.578,12,33,0.364,21,30,0.7,109,35,87,0.402,24,46,0.522,11,41,0.268,18,26,0.692,99
1460,2020/8/5,DEN,SAS,W 132-126,240,50,91,0.549,36,55,0.655,14,36,0.389,18,21,0.857,132,46,93,0.495,35,63,0.556,11,30,0.367,23,27,0.852,126
1461,2020/8/5,SAS,DEN,L 126-132,240,46,93,0.495,35,63,0.556,11,30,0.367,23,27,0.852,126,50,91,0.549,36,55,0.655,14,36,0.389,18,21,0.857,132
1462,2020/8/5,MEM,UTA,L 115-124,240,43,91,0.473,32,62,0.516,11,29,0.379,18,25,0.72,115,38,84,0.452,20,39,0.513,18,45,0.4,30,33,0.909,124
1463,2020/8/5,UTA,MEM,W 124-115,240,38,84,0.452,20,39,0.513,18,45,0.4,30,33,0.909,124,43,91,0.473,32,62,0.516,11,29,0.379,18,25,0.72,115
1464,2020/8/5,PHI,WAS,W 107-98,240,38,82,0.463,27,53,0.509,11,29,0.379,20,29,0.69,107,36,85,0.424,29,64,0.453,7,21,0.333,19,24,0.792,98
1465,2020/8/5,WAS,PHI,L 98-107,240,36,85,0.424,29,64,0.453,7,21,0.333,19,24,0.792,98,38,82,0.463,27,53,0.509,11,29,0.379,20,29,0.69,107
1466,2020/8/4,IND,ORL,W 120-109,240,46,84,0.548,33,51,0.647,13,33,0.394,15,19,0.789,120,39,82,0.476,27,48,0.563,12,34,0.353,19,23,0.826,109
1467,2020/8/4,ORL,IND,L 109-120,240,39,82,0.476,27,48,0.563,12,34,0.353,19,23,0.826,109,46,84,0.548,33,51,0.647,13,33,0.394,15,19,0.789,120
1468,2020/8/4,LAC,PHO,L 115-117,240,42,85,0.494,34,56,0.607,8,29,0.276,23,27,0.852,115,45,96,0.469,28,64,0.438,17,32,0.531,10,14,0.714,117
1469,2020/8/4,PHO,LAC,W 117-115,240,45,96,0.469,28,64,0.438,17,32,0.531,10,14,0.714,117,42,85,0.494,34,56,0.607,8,29,0.276,23,27,0.852,115
1470,2020/8/4,BOS,MIA,L 106-112,240,37,85,0.435,27,52,0.519,10,33,0.303,22,27,0.815,106,34,77,0.442,19,34,0.559,15,43,0.349,29,39,0.744,112
1471,2020/8/4,MIA,BOS,W 112-106,240,34,77,0.442,19,34,0.559,15,43,0.349,29,39,0.744,112,37,85,0.435,27,52,0.519,10,33,0.303,22,27,0.815,106
1472,2020/8/4,BRK,MIL,W 119-116,240,43,103,0.417,22,46,0.478,21,57,0.368,12,16,0.75,119,42,88,0.477,25,37,0.676,17,51,0.333,15,23,0.652,116
1473,2020/8/4,MIL,BRK,L 116-119,240,42,88,0.477,25,37,0.676,17,51,0.333,15,23,0.652,116,43,103,0.417,22,46,0.478,21,57,0.368,12,16,0.75,119
1474,2020/8/4,HOU,POR,L 102-110,240,34,87,0.391,15,34,0.441,19,53,0.358,15,24,0.625,102,39,95,0.411,27,64,0.422,12,31,0.387,20,29,0.69,110
1475,2020/8/4,POR,HOU,W 110-102,240,39,95,0.411,27,64,0.422,12,31,0.387,20,29,0.69,110,34,87,0.391,15,34,0.441,19,53,0.358,15,24,0.625,102
1476,2020/8/4,DAL,SAC,W 114-110 (OT),265,33,90,0.367,24,49,0.49,9,41,0.22,39,50,0.78,114,43,104,0.413,27,61,0.443,16,43,0.372,8,12,0.667,110
1477,2020/8/4,SAC,DAL,L 110-114 (OT),265,43,104,0.413,27,61,0.443,16,43,0.372,8,12,0.667,110,33,90,0.367,24,49,0.49,9,41,0.22,39,50,0.78,114
1478,2020/8/3,MIA,TOR,L 103-107,240,37,87,0.425,23,42,0.548,14,45,0.311,15,16,0.938,103,29,67,0.433,13,35,0.371,16,32,0.5,33,36,0.917,107
1479,2020/8/3,TOR,MIA,W 107-103,240,29,67,0.433,13,35,0.371,16,32,0.5,33,36,0.917,107,37,87,0.425,23,42,0.548,14,45,0.311,15,16,0.938,103
1480,2020/8/3,MEM,NOP,L 99-109,240,37,93,0.398,25,50,0.5,12,43,0.279,13,15,0.867,99,37,82,0.451,26,53,0.491,11,29,0.379,24,39,0.615,109
1481,2020/8/3,NOP,MEM,W 109-99,240,37,82,0.451,26,53,0.491,11,29,0.379,24,39,0.615,109,37,93,0.398,25,50,0.5,12,43,0.279,13,15,0.867,99
1482,2020/8/3,DEN,OKC,W 121-113 (OT),265,42,87,0.483,35,62,0.565,7,25,0.28,30,39,0.769,121,37,87,0.425,22,51,0.431,15,36,0.417,24,31,0.774,113
1483,2020/8/3,OKC,DEN,L 113-121 (OT),265,37,87,0.425,22,51,0.431,15,36,0.417,24,31,0.774,113,42,87,0.483,35,62,0.565,7,25,0.28,30,39,0.769,121
1484,2020/8/3,PHI,SAS,W 132-130,240,46,87,0.529,32,56,0.571,14,31,0.452,26,30,0.867,132,46,93,0.495,34,67,0.507,12,26,0.462,26,29,0.897,130
1485,2020/8/3,SAS,PHI,L 130-132,240,46,93,0.495,34,67,0.507,12,26,0.462,26,29,0.897,130,46,87,0.529,32,56,0.571,14,31,0.452,26,30,0.867,132
1486,2020/8/3,LAL,UTA,W 116-108,240,41,82,0.5,32,56,0.571,9,26,0.346,25,31,0.806,116,37,83,0.446,25,40,0.625,12,43,0.279,22,25,0.88,108
1487,2020/8/3,UTA,LAL,L 108-116,240,37,83,0.446,25,40,0.625,12,43,0.279,22,25,0.88,108,41,82,0.5,32,56,0.571,9,26,0.346,25,31,0.806,116
1488,2020/8/3,IND,WAS,W 111-100,240,44,92,0.478,37,66,0.561,7,26,0.269,16,16,1,111,41,94,0.436,30,64,0.469,11,30,0.367,7,13,0.538,100
1489,2020/8/3,WAS,IND,L 100-111,240,41,94,0.436,30,64,0.469,11,30,0.367,7,13,0.538,100,44,92,0.478,37,66,0.561,7,26,0.269,16,16,1,111
1490,2020/8/2,BOS,POR,W 128-124,240,42,77,0.545,24,47,0.511,18,30,0.6,26,34,0.765,128,45,90,0.5,26,48,0.542,19,42,0.452,15,16,0.938,124
1491,2020/8/2,POR,BOS,L 124-128,240,45,90,0.5,26,48,0.542,19,42,0.452,15,16,0.938,124,42,77,0.545,24,47,0.511,18,30,0.6,26,34,0.765,128
1492,2020/8/2,BRK,WAS,W 118-110,240,38,90,0.422,27,57,0.474,11,33,0.333,31,37,0.838,118,40,88,0.455,31,57,0.544,9,31,0.29,21,27,0.778,110
1493,2020/8/2,WAS,BRK,L 110-118,240,40,88,0.455,31,57,0.544,9,31,0.29,21,27,0.778,110,38,90,0.422,27,57,0.474,11,33,0.333,31,37,0.838,118
1494,2020/8/2,HOU,MIL,W 120-116,240,36,91,0.396,15,30,0.5,21,61,0.344,27,31,0.871,120,45,92,0.489,36,57,0.632,9,35,0.257,17,23,0.739,116
1495,2020/8/2,MIL,HOU,L 116-120,240,45,92,0.489,36,57,0.632,9,35,0.257,17,23,0.739,116,36,91,0.396,15,30,0.5,21,61,0.344,27,31,0.871,120
1496,2020/8/2,MEM,SAS,L 106-108,240,42,91,0.462,35,61,0.574,7,30,0.233,15,18,0.833,106,36,86,0.419,24,57,0.421,12,29,0.414,24,33,0.727,108
1497,2020/8/2,SAS,MEM,W 108-106,240,36,86,0.419,24,57,0.421,12,29,0.414,24,33,0.727,108,42,91,0.462,35,61,0.574,7,30,0.233,15,18,0.833,106
1498,2020/8/2,ORL,SAC,W 132-116,240,43,82,0.524,25,44,0.568,18,38,0.474,28,35,0.8,132,45,91,0.495,37,63,0.587,8,28,0.286,18,22,0.818,116
1499,2020/8/2,SAC,ORL,L 116-132,240,45,91,0.495,37,63,0.587,8,28,0.286,18,22,0.818,116,43,82,0.524,25,44,0.568,18,38,0.474,28,35,0.8,132
1500,2020/8/2,DAL,PHO,L 115-117,240,38,93,0.409,32,62,0.516,6,31,0.194,33,37,0.892,115,42,93,0.452,30,60,0.5,12,33,0.364,21,23,0.913,117
1501,2020/8/2,PHO,DAL,W 117-115,240,42,93,0.452,30,60,0.5,12,33,0.364,21,23,0.913,117,38,93,0.409,32,62,0.516,6,31,0.194,33,37,0.892,115
1502,2020/8/1,DEN,MIA,L 105-125,240,39,89,0.438,31,54,0.574,8,35,0.229,19,24,0.792,105,40,72,0.556,27,43,0.628,13,29,0.448,32,37,0.865,125
1503,2020/8/1,MIA,DEN,W 125-105,240,40,72,0.556,27,43,0.628,13,29,0.448,32,37,0.865,125,39,89,0.438,31,54,0.574,8,35,0.229,19,24,0.792,105
1504,2020/8/1,IND,PHI,W 127-121,240,48,95,0.505,34,61,0.557,14,34,0.412,17,23,0.739,127,46,93,0.495,37,68,0.544,9,25,0.36,20,25,0.8,121
1505,2020/8/1,PHI,IND,L 121-127,240,46,93,0.495,37,68,0.544,9,25,0.36,20,25,0.8,121,48,95,0.505,34,61,0.557,14,34,0.412,17,23,0.739,127
1506,2020/8/1,LAC,NOP,W 126-103,240,37,87,0.425,12,40,0.3,25,47,0.532,27,35,0.771,126,38,85,0.447,29,55,0.527,9,30,0.3,18,28,0.643,103
1507,2020/8/1,NOP,LAC,L 103-126,240,38,85,0.447,29,55,0.527,9,30,0.3,18,28,0.643,103,37,87,0.425,12,40,0.3,25,47,0.532,27,35,0.771,126
1508,2020/8/1,OKC,UTA,W 110-94,240,41,77,0.532,31,51,0.608,10,26,0.385,18,24,0.75,110,34,87,0.391,26,56,0.464,8,31,0.258,18,22,0.818,94
1509,2020/8/1,UTA,OKC,L 94-110,240,34,87,0.391,26,56,0.464,8,31,0.258,18,22,0.818,94,41,77,0.532,31,51,0.608,10,26,0.385,18,24,0.75,110
1510,2020/8/1,LAL,TOR,L 92-107,240,29,82,0.354,19,42,0.452,10,40,0.25,24,33,0.727,92,35,84,0.417,21,50,0.42,14,34,0.412,23,26,0.885,107
1511,2020/8/1,TOR,LAL,W 107-92,240,35,84,0.417,21,50,0.42,14,34,0.412,23,26,0.885,107,29,82,0.354,19,42,0.452,10,40,0.25,24,33,0.727,92
1512,2020/7/31,BRK,ORL,L 118-128,240,44,91,0.484,31,49,0.633,13,42,0.31,17,23,0.739,118,46,87,0.529,35,56,0.625,11,31,0.355,25,28,0.893,128
1513,2020/7/31,ORL,BRK,W 128-118,240,46,87,0.529,35,56,0.625,11,31,0.355,25,28,0.893,128,44,91,0.484,31,49,0.633,13,42,0.31,17,23,0.739,118
1514,2020/7/31,DAL,HOU,L 149-153 (OT),265,50,105,0.476,29,56,0.518,21,49,0.429,28,38,0.737,149,52,101,0.515,33,53,0.623,19,48,0.396,30,39,0.769,153
1515,2020/7/31,HOU,DAL,W 153-149 (OT),265,52,101,0.515,33,53,0.623,19,48,0.396,30,39,0.769,153,50,105,0.476,29,56,0.518,21,49,0.429,28,38,0.737,149
1516,2020/7/31,BOS,MIL,L 112-119,240,37,91,0.407,26,54,0.481,11,37,0.297,27,34,0.794,112,39,84,0.464,26,43,0.605,13,41,0.317,28,34,0.824,119
1517,2020/7/31,MIL,BOS,W 119-112,240,39,84,0.464,26,43,0.605,13,41,0.317,28,34,0.824,119,37,91,0.407,26,54,0.481,11,37,0.297,27,34,0.794,112
1518,2020/7/31,MEM,POR,L 135-140 (OT),265,42,93,0.452,29,52,0.558,13,41,0.317,38,50,0.76,135,49,91,0.538,36,61,0.59,13,30,0.433,29,34,0.853,140
1519,2020/7/31,POR,MEM,W 140-135 (OT),265,49,91,0.538,36,61,0.59,13,30,0.433,29,34,0.853,140,42,93,0.452,29,52,0.558,13,41,0.317,38,50,0.76,135
1520,2020/7/31,SAC,SAS,L 120-129,240,46,95,0.484,34,57,0.596,12,38,0.316,16,20,0.8,120,48,90,0.533,37,65,0.569,11,25,0.44,22,27,0.815,129
1521,2020/7/31,SAS,SAC,W 129-120,240,48,90,0.533,37,65,0.569,11,25,0.44,22,27,0.815,129,46,95,0.484,34,57,0.596,12,38,0.316,16,20,0.8,120
1522,2020/7/31,PHO,WAS,W 125-112,240,42,80,0.525,31,48,0.646,11,32,0.344,30,32,0.938,125,42,91,0.462,34,69,0.493,8,22,0.364,20,23,0.87,112
1523,2020/7/31,WAS,PHO,L 112-125,240,42,91,0.462,34,69,0.493,8,22,0.364,20,23,0.87,112,42,80,0.525,31,48,0.646,11,32,0.344,30,32,0.938,125
1524,2020/7/30,LAC,LAL,L 101-103,240,32,74,0.432,16,38,0.421,16,36,0.444,21,28,0.75,101,32,82,0.39,21,46,0.457,11,36,0.306,28,37,0.757,103
1525,2020/7/30,LAL,LAC,W 103-101,240,32,82,0.39,21,46,0.457,11,36,0.306,28,37,0.757,103,32,74,0.432,16,38,0.421,16,36,0.444,21,28,0.75,101
1526,2020/7/30,NOP,UTA,L 104-106,240,40,94,0.426,29,63,0.46,11,31,0.355,13,18,0.722,104,37,84,0.44,29,50,0.58,8,34,0.235,24,28,0.857,106
1527,2020/7/30,UTA,NOP,W 106-104,240,37,84,0.44,29,50,0.58,8,34,0.235,24,28,0.857,106,40,94,0.426,29,63,0.46,11,31,0.355,13,18,0.722,104
1528,2020/3/11,ATL,NYK,L 131-136 (OT),265,48,106,0.453,34,65,0.523,14,41,0.341,21,26,0.808,131,50,94,0.532,39,66,0.591,11,28,0.393,25,34,0.735,136
1529,2020/3/11,NYK,ATL,W 136-131 (OT),265,50,94,0.532,39,66,0.591,11,28,0.393,25,34,0.735,136,48,106,0.453,34,65,0.523,14,41,0.341,21,26,0.808,131
1530,2020/3/11,DAL,DEN,W 113-97,240,42,92,0.457,30,57,0.526,12,35,0.343,17,23,0.739,113,39,83,0.47,25,44,0.568,14,39,0.359,5,8,0.625,97
1531,2020/3/11,DEN,DAL,L 97-113,240,39,83,0.47,25,44,0.568,14,39,0.359,5,8,0.625,97,42,92,0.457,30,57,0.526,12,35,0.343,17,23,0.739,113
1532,2020/3/11,CHO,MIA,W 109-98,240,37,82,0.451,20,48,0.417,17,34,0.5,18,22,0.818,109,39,84,0.464,24,40,0.6,15,44,0.341,5,6,0.833,98
1533,2020/3/11,MIA,CHO,L 98-109,240,39,84,0.464,24,40,0.6,15,44,0.341,5,6,0.833,98,37,82,0.451,20,48,0.417,17,34,0.5,18,22,0.818,109
1534,2020/3/11,DET,PHI,L 106-124,240,39,84,0.464,28,49,0.571,11,35,0.314,17,25,0.68,106,42,83,0.506,28,50,0.56,14,33,0.424,26,32,0.813,124
1535,2020/3/11,PHI,DET,W 124-106,240,42,83,0.506,28,50,0.56,14,33,0.424,26,32,0.813,124,39,84,0.464,28,49,0.571,11,35,0.314,17,25,0.68,106
1536,2020/3/10,CHI,CLE,W 108-103,240,42,84,0.5,30,50,0.6,12,34,0.353,12,15,0.8,108,40,80,0.5,34,56,0.607,6,24,0.25,17,23,0.739,103
1537,2020/3/10,CLE,CHI,L 103-108,240,40,80,0.5,34,56,0.607,6,24,0.25,17,23,0.739,103,42,84,0.5,30,50,0.6,12,34,0.353,12,15,0.8,108
1538,2020/3/10,GSW,LAC,L 107-131,240,37,79,0.468,26,41,0.634,11,38,0.289,22,27,0.815,107,46,92,0.5,26,48,0.542,20,44,0.455,19,19,1,131
1539,2020/3/10,LAC,GSW,W 131-107,240,46,92,0.5,26,48,0.542,20,44,0.455,19,19,1,131,37,79,0.468,26,41,0.634,11,38,0.289,22,27,0.815,107
1540,2020/3/10,HOU,MIN,W 117-111,240,41,80,0.513,26,42,0.619,15,38,0.395,20,26,0.769,117,40,83,0.482,26,48,0.542,14,35,0.4,17,23,0.739,111
1541,2020/3/10,MIN,HOU,L 111-117,240,40,83,0.482,26,48,0.542,14,35,0.4,17,23,0.739,111,41,80,0.513,26,42,0.619,15,38,0.395,20,26,0.769,117
1542,2020/3/10,BOS,IND,W 114-111,240,41,93,0.441,28,56,0.5,13,37,0.351,19,22,0.864,114,46,93,0.495,37,69,0.536,9,24,0.375,10,11,0.909,111
1543,2020/3/10,IND,BOS,L 111-114,240,46,93,0.495,37,69,0.536,9,24,0.375,10,11,0.909,111,41,93,0.441,28,56,0.5,13,37,0.351,19,22,0.864,114
1544,2020/3/10,BRK,LAL,W 104-102,240,37,90,0.411,24,50,0.48,13,40,0.325,17,23,0.739,104,40,87,0.46,25,47,0.532,15,40,0.375,7,12,0.583,102
1545,2020/3/10,LAL,BRK,L 102-104,240,40,87,0.46,25,47,0.532,15,40,0.375,7,12,0.583,102,37,90,0.411,24,50,0.48,13,40,0.325,17,23,0.739,104
1546,2020/3/10,MEM,ORL,L 115-120,240,38,76,0.5,27,47,0.574,11,29,0.379,28,38,0.737,115,43,92,0.467,29,59,0.492,14,33,0.424,20,22,0.909,120
1547,2020/3/10,ORL,MEM,W 120-115,240,43,92,0.467,29,59,0.492,14,33,0.424,20,22,0.909,120,38,76,0.5,27,47,0.574,11,29,0.379,28,38,0.737,115
1548,2020/3/10,PHO,POR,L 105-121,240,35,87,0.402,24,55,0.436,11,32,0.344,24,25,0.96,105,45,89,0.506,28,54,0.519,17,35,0.486,14,17,0.824,121
1549,2020/3/10,POR,PHO,W 121-105,240,45,89,0.506,28,54,0.519,17,35,0.486,14,17,0.824,121,35,87,0.402,24,55,0.436,11,32,0.344,24,25,0.96,105
1550,2020/3/10,DAL,SAS,L 109-119,240,42,92,0.457,25,48,0.521,17,44,0.386,8,11,0.727,109,46,89,0.517,31,57,0.544,15,32,0.469,12,15,0.8,119
1551,2020/3/10,SAS,DAL,W 119-109,240,46,89,0.517,31,57,0.544,15,32,0.469,12,15,0.8,119,42,92,0.457,25,48,0.521,17,44,0.386,8,11,0.727,109
1552,2020/3/10,NYK,WAS,L 115-122,240,42,81,0.519,34,60,0.567,8,21,0.381,23,31,0.742,115,35,74,0.473,21,39,0.538,14,35,0.4,38,45,0.844,122
1553,2020/3/10,WAS,NYK,W 122-115,240,35,74,0.473,21,39,0.538,14,35,0.4,38,45,0.844,122,42,81,0.519,34,60,0.567,8,21,0.381,23,31,0.742,115
1554,2020/3/9,ATL,CHO,W 143-138 (2OT),290,53,96,0.552,32,53,0.604,21,43,0.488,16,27,0.593,143,49,104,0.471,30,56,0.536,19,48,0.396,21,23,0.913,138
1555,2020/3/9,CHO,ATL,L 138-143 (2OT),290,49,104,0.471,30,56,0.536,19,48,0.396,21,23,0.913,138,53,96,0.552,32,53,0.604,21,43,0.488,16,27,0.593,143
1556,2020/3/9,DEN,MIL,W 109-95,240,41,94,0.436,25,53,0.472,16,41,0.39,11,12,0.917,109,34,90,0.378,19,40,0.475,15,50,0.3,12,18,0.667,95
1557,2020/3/9,MIL,DEN,L 95-109,240,34,90,0.378,19,40,0.475,15,50,0.3,12,18,0.667,95,41,94,0.436,25,53,0.472,16,41,0.39,11,12,0.917,109
1558,2020/3/9,TOR,UTA,W 101-92,240,36,83,0.434,23,47,0.489,13,36,0.361,16,18,0.889,101,33,83,0.398,17,40,0.425,16,43,0.372,10,14,0.714,92
1559,2020/3/9,UTA,TOR,L 92-101,240,33,83,0.398,17,40,0.425,16,43,0.372,10,14,0.714,92,36,83,0.434,23,47,0.489,13,36,0.361,16,18,0.889,101
1560,2020/3/8,BOS,OKC,L 104-105,240,38,92,0.413,25,55,0.455,13,37,0.351,15,19,0.789,104,35,79,0.443,25,54,0.463,10,25,0.4,25,34,0.735,105
1561,2020/3/8,OKC,BOS,W 105-104,240,35,79,0.443,25,54,0.463,10,25,0.4,25,34,0.735,105,38,92,0.413,25,55,0.455,13,37,0.351,15,19,0.789,104
1562,2020/3/8,BRK,CHI,W 110-107,240,32,64,0.5,21,34,0.618,11,30,0.367,35,41,0.854,110,39,92,0.424,27,58,0.466,12,34,0.353,17,25,0.68,107
1563,2020/3/8,CHI,BRK,L 107-110,240,39,92,0.424,27,58,0.466,12,34,0.353,17,25,0.68,107,32,64,0.5,21,34,0.618,11,30,0.367,35,41,0.854,110
1564,2020/3/8,CLE,SAS,W 132-129 (OT),265,43,94,0.457,30,60,0.5,13,34,0.382,33,45,0.733,132,43,98,0.439,33,72,0.458,10,26,0.385,33,36,0.917,129
1565,2020/3/8,SAS,CLE,L 129-132 (OT),265,43,98,0.439,33,72,0.458,10,26,0.385,33,36,0.917,129,43,94,0.457,30,60,0.5,13,34,0.382,33,45,0.733,132
1566,2020/3/8,DAL,IND,L 109-112,240,39,91,0.429,25,48,0.521,14,43,0.326,17,25,0.68,109,46,88,0.523,38,65,0.585,8,23,0.348,12,18,0.667,112
1567,2020/3/8,IND,DAL,W 112-109,240,46,88,0.523,38,65,0.585,8,23,0.348,12,18,0.667,112,39,91,0.429,25,48,0.521,14,43,0.326,17,25,0.68,109
1568,2020/3/8,HOU,ORL,L 106-126,240,39,88,0.443,30,56,0.536,9,32,0.281,19,25,0.76,106,44,91,0.484,31,62,0.5,13,29,0.448,25,31,0.806,126
1569,2020/3/8,ORL,HOU,W 126-106,240,44,91,0.484,31,62,0.5,13,29,0.448,25,31,0.806,126,39,88,0.443,30,56,0.536,9,32,0.281,19,25,0.76,106
1570,2020/3/8,LAC,LAL,L 103-112,240,34,86,0.395,27,55,0.491,7,31,0.226,28,37,0.757,103,39,87,0.448,29,52,0.558,10,35,0.286,24,28,0.857,112
1571,2020/3/8,LAL,LAC,W 112-103,240,39,87,0.448,29,52,0.558,10,35,0.286,24,28,0.857,112,34,86,0.395,27,55,0.491,7,31,0.226,28,37,0.757,103
1572,2020/3/8,MIN,NOP,L 107-120,240,37,94,0.394,29,61,0.475,8,33,0.242,25,31,0.806,107,44,90,0.489,33,55,0.6,11,35,0.314,21,31,0.677,120
1573,2020/3/8,NOP,MIN,W 120-107,240,44,90,0.489,33,55,0.6,11,35,0.314,21,31,0.677,120,37,94,0.394,29,61,0.475,8,33,0.242,25,31,0.806,107
1574,2020/3/8,DET,NYK,L 84-96,240,29,80,0.363,18,42,0.429,11,38,0.289,15,22,0.682,84,36,82,0.439,30,63,0.476,6,19,0.316,18,25,0.72,96
1575,2020/3/8,NYK,DET,W 96-84,240,36,82,0.439,30,63,0.476,6,19,0.316,18,25,0.72,96,29,80,0.363,18,42,0.429,11,38,0.289,15,22,0.682,84
1576,2020/3/8,MIL,PHO,L 131-140,240,51,95,0.537,38,62,0.613,13,33,0.394,16,21,0.762,131,47,85,0.553,28,42,0.667,19,43,0.442,27,31,0.871,140
1577,2020/3/8,PHO,MIL,W 140-131,240,47,85,0.553,28,42,0.667,19,43,0.442,27,31,0.871,140,51,95,0.537,38,62,0.613,13,33,0.394,16,21,0.762,131
1578,2020/3/8,SAC,TOR,L 113-118,240,42,90,0.467,34,59,0.576,8,31,0.258,21,23,0.913,113,39,82,0.476,20,34,0.588,19,48,0.396,21,27,0.778,118
1579,2020/3/8,TOR,SAC,W 118-113,240,39,82,0.476,20,34,0.588,19,48,0.396,21,27,0.778,118,42,90,0.467,34,59,0.576,8,31,0.258,21,23,0.913,113
1580,2020/3/8,MIA,WAS,W 100-89,240,32,66,0.485,19,38,0.5,13,28,0.464,23,28,0.821,100,26,78,0.333,7,31,0.226,19,47,0.404,18,21,0.857,89
1581,2020/3/8,WAS,MIA,L 89-100,240,26,78,0.333,7,31,0.226,19,47,0.404,18,21,0.857,89,32,66,0.485,19,38,0.5,13,28,0.464,23,28,0.821,100
1582,2020/3/7,CHO,HOU,W 108-99,240,37,70,0.529,22,38,0.579,15,32,0.469,19,25,0.76,108,35,76,0.461,20,31,0.645,15,45,0.333,14,20,0.7,99
1583,2020/3/7,HOU,CHO,L 99-108,240,35,76,0.461,20,31,0.645,15,45,0.333,14,20,0.7,99,37,70,0.529,22,38,0.579,15,32,0.469,19,25,0.76,108
1584,2020/3/7,CLE,DEN,W 104-102,240,42,76,0.553,30,48,0.625,12,28,0.429,8,12,0.667,104,43,85,0.506,30,53,0.566,13,32,0.406,3,8,0.375,102
1585,2020/3/7,DEN,CLE,L 102-104,240,43,85,0.506,30,53,0.566,13,32,0.406,3,8,0.375,102,42,76,0.553,30,48,0.625,12,28,0.429,8,12,0.667,104
1586,2020/3/7,DET,UTA,L 105-111,240,40,86,0.465,31,56,0.554,9,30,0.3,16,22,0.727,105,40,77,0.519,30,44,0.682,10,33,0.303,21,28,0.75,111
1587,2020/3/7,UTA,DET,W 111-105,240,40,77,0.519,30,44,0.682,10,33,0.303,21,28,0.75,111,40,86,0.465,31,56,0.554,9,30,0.3,16,22,0.727,105
1588,2020/3/7,GSW,PHI,W 118-114,240,44,80,0.55,35,55,0.636,9,25,0.36,21,28,0.75,118,41,84,0.488,28,50,0.56,13,34,0.382,19,22,0.864,114
1589,2020/3/7,PHI,GSW,L 114-118,240,41,84,0.488,28,50,0.56,13,34,0.382,19,22,0.864,114,44,80,0.55,35,55,0.636,9,25,0.36,21,28,0.75,118
1590,2020/3/7,ATL,MEM,L 101-118,240,32,95,0.337,19,46,0.413,13,49,0.265,24,28,0.857,101,43,87,0.494,31,54,0.574,12,33,0.364,20,33,0.606,118
1591,2020/3/7,MEM,ATL,W 118-101,240,43,87,0.494,31,54,0.574,12,33,0.364,20,33,0.606,118,32,95,0.337,19,46,0.413,13,49,0.265,24,28,0.857,101
1592,2020/3/7,POR,SAC,L 111-123,240,42,89,0.472,32,50,0.64,10,39,0.256,17,26,0.654,111,41,85,0.482,20,46,0.435,21,39,0.538,20,23,0.87,123
1593,2020/3/7,SAC,POR,W 123-111,240,41,85,0.482,20,46,0.435,21,39,0.538,20,23,0.87,123,42,89,0.472,32,50,0.64,10,39,0.256,17,26,0.654,111
1594,2020/3/6,BOS,UTA,L 94-99,240,35,94,0.372,25,58,0.431,10,36,0.278,14,18,0.778,94,36,80,0.45,19,35,0.543,17,45,0.378,10,12,0.833,99
1595,2020/3/6,UTA,BOS,W 99-94,240,36,80,0.45,19,35,0.543,17,45,0.378,10,12,0.833,99,35,94,0.372,25,58,0.431,10,36,0.278,14,18,0.778,94
1596,2020/3/6,BRK,SAS,W 139-120,240,51,96,0.531,36,60,0.6,15,36,0.417,22,31,0.71,139,43,92,0.467,33,58,0.569,10,34,0.294,24,27,0.889,120
1597,2020/3/6,SAS,BRK,L 120-139,240,43,92,0.467,33,58,0.569,10,34,0.294,24,27,0.889,120,51,96,0.531,36,60,0.6,15,36,0.417,22,31,0.71,139
1598,2020/3/6,CHI,IND,L 102-108,240,40,97,0.412,31,59,0.525,9,38,0.237,13,15,0.867,102,38,75,0.507,30,53,0.566,8,22,0.364,24,33,0.727,108
1599,2020/3/6,IND,CHI,W 108-102,240,38,75,0.507,30,53,0.566,8,22,0.364,24,33,0.727,108,40,97,0.412,31,59,0.525,9,38,0.237,13,15,0.867,102
